Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00   1006.75     0.00       30     0.00     0.00  scanNameSpaceForCTE
  0.00   1006.75     0.00       30     0.00     0.00  scanNameSpaceForENR
  0.00   1006.75     0.00       30     0.00     0.00  set_baserel_size_estimates
  0.00   1006.75     0.00       30     0.00     0.00  set_deparse_plan
  0.00   1006.75     0.00       30     0.00     0.00  set_opfuncid
  0.00   1006.75     0.00       30     0.00     0.00  set_rel_pathlist
  0.00   1006.75     0.00       30     0.00     0.00  set_rel_size
  0.00   1006.75     0.00       30     0.00     0.00  set_rel_width
  0.00   1006.75     0.00       30     0.00     0.00  set_relation_column_names
  0.00   1006.75     0.00       30     0.00     0.00  table_block_relation_estimate_size
  0.00   1006.75     0.00       30     0.00     0.00  table_openrv_extended
  0.00   1006.75     0.00       30     0.00     0.00  table_slot_callbacks
  0.00   1006.75     0.00       30     0.00     0.00  tbm_calculate_entries
  0.00   1006.75     0.00       30     0.00     0.00  transformFromClauseItem
  0.00   1006.75     0.00       30     0.00     0.00  tts_minimal_init
  0.00   1006.75     0.00       30     0.00     0.00  tts_minimal_release
  0.00   1006.75     0.00       29     0.00     0.00  pq_beginmessage
  0.00   1006.75     0.00       29     0.00     0.00  pq_endmessage
  0.00   1006.75     0.00       28     0.00     0.00  FreeDesc
  0.00   1006.75     0.00       28     0.00     0.00  ProcessClientReadInterrupt
  0.00   1006.75     0.00       28     0.00     0.00  reserveAllocatedDesc
  0.00   1006.75     0.00       27     0.00     0.00  GetSnapshotData
  0.00   1006.75     0.00       27     0.00     0.00  flush_ps_display
  0.00   1006.75     0.00       27     0.00     0.00  getBaseType
  0.00   1006.75     0.00       27     0.00     0.00  secure_raw_read
  0.00   1006.75     0.00       27     0.00     0.00  set_ps_display_with_len
  0.00   1006.75     0.00       26     0.00     0.00  TimestampDifference
  0.00   1006.75     0.00       26     0.00     0.00  call_real_check_hook
  0.00   1006.75     0.00       26     0.00     0.00  pq_getbytes
  0.00   1006.75     0.00       26     0.00     0.00  pqsignal_be
  0.00   1006.75     0.00       25     0.00     0.00  IsBinaryCoercible
  0.00   1006.75     0.00       25     0.00     0.00  IsBinaryCoercibleWithCast
  0.00   1006.75     0.00       25     0.00     0.00  LockReleaseAll
  0.00   1006.75     0.00       25     0.00     0.00  message_level_is_interesting
  0.00   1006.75     0.00       24     0.00     0.00  CatalogCacheInitializeCache
  0.00   1006.75     0.00       24     0.00     0.00  CreateTupleDescCopyConstr
  0.00   1006.75     0.00       24     0.00     0.00  ProcessClientWriteInterrupt
  0.00   1006.75     0.00       24     0.00     0.00  list_free_deep
  0.00   1006.75     0.00       24     0.00     0.00  pgaio_enter_batchmode
  0.00   1006.75     0.00       24     0.00     0.00  pgaio_exit_batchmode
  0.00   1006.75     0.00       24     0.00     0.00  pgaio_submit_staged
  0.00   1006.75     0.00       24     0.00     0.00  pgstat_report_xact_timestamp
  0.00   1006.75     0.00       24     0.00     0.00  read_stream_look_ahead
  0.00   1006.75     0.00       23     0.00     0.00  IsAbortedTransactionBlockState
  0.00   1006.75     0.00       23     0.00     0.00  ResourceOwnerCreate
  0.00   1006.75     0.00       23     0.00     0.00  ResourceOwnerDelete
  0.00   1006.75     0.00       23     0.00     0.00  SetDefaultACLsInSchemas
  0.00   1006.75     0.00       23     0.00     0.00  guc_malloc
  0.00   1006.75     0.00       23     0.00     0.00  pg_toupper
  0.00   1006.75     0.00       23     0.00     0.00  pgstat_report_activity
  0.00   1006.75     0.00       22     0.00     0.00  AllocSetGetChunkContext
  0.00   1006.75     0.00       22     0.00     0.00  CleanUpLock
  0.00   1006.75     0.00       22     0.00     0.00  GetMemoryChunkContext
  0.00   1006.75     0.00       22     0.00     0.00  GetTransactionSnapshot
  0.00   1006.75     0.00       22     0.00     0.00  LockCheckConflicts
  0.00   1006.75     0.00       22     0.00     0.00  ReportGUCOption
  0.00   1006.75     0.00       22     0.00     0.00  SetupLockInTable
  0.00   1006.75     0.00       22     0.00     0.00  ShowGUCOption
  0.00   1006.75     0.00       22     0.00     0.00  StartReadBuffers
  0.00   1006.75     0.00       22     0.00     0.00  UnGrantLock
  0.00   1006.75     0.00       22     0.00     0.00  enlarge_list
  0.00   1006.75     0.00       22     0.00     0.00  limit_needed
  0.00   1006.75     0.00       22     0.00     0.00  object_aclcheck
  0.00   1006.75     0.00       22     0.00     0.00  pgstat_report_plan_id
  0.00   1006.75     0.00       22     0.00     0.00  read_stream_start_pending_read
  0.00   1006.75     0.00       22     0.00     0.00  start_xact_command
  0.00   1006.75     0.00       22     0.00     0.00  transformLimitClause
  0.00   1006.75     0.00       22     0.00     0.00  transformWhereClause
  0.00   1006.75     0.00       21     0.00     0.00  CacheRegisterSyscacheCallback
  0.00   1006.75     0.00       21     0.00     0.00  CreateDestReceiver
  0.00   1006.75     0.00       21     0.00     0.00  GetPgIndexDescriptor
  0.00   1006.75     0.00       21     0.00     0.00  GlobalVisTestIsRemovableXid
  0.00   1006.75     0.00       21     0.00     0.00  InitializeQueryCompletion
  0.00   1006.75     0.00       21     0.00     0.00  PageGetHeapFreeSpace
  0.00   1006.75     0.00       21     0.00     0.00  PortalGetPrimaryStmt
  0.00   1006.75     0.00       21     0.00     0.00  SimpleLruShmemSize
  0.00   1006.75     0.00       21     0.00     0.00  add_function_cost
  0.00   1006.75     0.00       21     0.00     0.00  convert_saop_to_hashed_saop
  0.00   1006.75     0.00       21     0.00     0.00  enforce_generic_type_consistency
  0.00   1006.75     0.00       21     0.00     0.00  eval_const_expressions
  0.00   1006.75     0.00       21     0.00     0.00  exprSetCollation
  0.00   1006.75     0.00       21     0.00     0.00  exprSetInputCollation
  0.00   1006.75     0.00       21     0.00     0.00  free_parsestate
  0.00   1006.75     0.00       21     0.00     0.00  get_typcollation
  0.00   1006.75     0.00       21     0.00     0.00  is_parallel_safe
  0.00   1006.75     0.00       21     0.00     0.00  make_fn_arguments
  0.00   1006.75     0.00       21     0.00     0.00  make_parsestate
  0.00   1006.75     0.00       21     0.00     0.00  set_pathtarget_cost_width
  0.00   1006.75     0.00       21     0.00     0.00  transformExpr
  0.00   1006.75     0.00       21     0.00     0.00  transformOptionalSelectInto
  0.00   1006.75     0.00       21     0.00     0.00  transformSortClause
  0.00   1006.75     0.00       20     0.00     0.00  CommandCounterIncrement
  0.00   1006.75     0.00       20     0.00     0.00  CreateExprContext
  0.00   1006.75     0.00       20     0.00     0.00  ExecAllocTableSlot
  0.00   1006.75     0.00       20     0.00     0.00  ExecAssignScanProjectionInfoWithVarno
  0.00   1006.75     0.00       20     0.00     0.00  ExecCreateScanSlotFromOuterPlan
  0.00   1006.75     0.00       20     0.00     0.00  ExecEndIndexOnlyScan
  0.00   1006.75     0.00       20     0.00     0.00  ExecInitExpr
  0.00   1006.75     0.00       20     0.00     0.00  ExecInitIndexOnlyScan
  0.00   1006.75     0.00       20     0.00     0.00  ExecSupportsMarkRestore
  0.00   1006.75     0.00       20     0.00     0.00  ExecTypeFromTL
  0.00   1006.75     0.00       20     0.00     0.00  ExplainIndexScanDetails
  0.00   1006.75     0.00       20     0.00     0.00  ExplainPropertyUInteger
  0.00   1006.75     0.00       20     0.00     0.00  ExplainResultDesc
  0.00   1006.75     0.00       20     0.00     0.00  FunctionCall5Coll
  0.00   1006.75     0.00       20     0.00     0.00  GenerationContextCreate
  0.00   1006.75     0.00       20     0.00     0.00  GenerationDelete
  0.00   1006.75     0.00       20     0.00     0.00  GenerationReset
  0.00   1006.75     0.00       20     0.00     0.00  GetIndexAmRoutineByAmId
  0.00   1006.75     0.00       20     0.00     0.00  InputFunctionCall
  0.00   1006.75     0.00       20     0.00     0.00  OidFunctionCall5Coll
  0.00   1006.75     0.00       20     0.00     0.00  OidInputFunctionCall
  0.00   1006.75     0.00       20     0.00     0.00  _copyTargetEntry
  0.00   1006.75     0.00       20     0.00     0.00  add_eq_member
  0.00   1006.75     0.00       20     0.00     0.00  check_agg_arguments_walker
  0.00   1006.75     0.00       20     0.00     0.00  check_mergejoinable
  0.00   1006.75     0.00       20     0.00     0.00  compute_semi_anti_join_factors
  0.00   1006.75     0.00       20     0.00     0.00  create_indexscan_plan
  0.00   1006.75     0.00       20     0.00     0.00  donothingCleanup
  0.00   1006.75     0.00       20     0.00     0.00  ec_member_matches_ctid
  0.00   1006.75     0.00       20     0.00     0.00  ec_member_matches_indexcol
  0.00   1006.75     0.00       20     0.00     0.00  eqjoinsel
  0.00   1006.75     0.00       20     0.00     0.00  exprLocation
  0.00   1006.75     0.00       20     0.00     0.00  expression_returns_set_walker
  0.00   1006.75     0.00       20     0.00     0.00  extra_field_used
  0.00   1006.75     0.00       20     0.00     0.00  fetch_search_path_array
  0.00   1006.75     0.00       20     0.00     0.00  find_oper_cache_entry
  0.00   1006.75     0.00       20     0.00     0.00  getTypeInputInfo
  0.00   1006.75     0.00       20     0.00     0.00  get_aggregate_argtypes
  0.00   1006.75     0.00       20     0.00     0.00  get_attavgwidth
  0.00   1006.75     0.00       20     0.00     0.00  get_cached_rowtype
  0.00   1006.75     0.00       20     0.00     0.00  get_indexpath_pages
  0.00   1006.75     0.00       20     0.00     0.00  get_join_index_paths
  0.00   1006.75     0.00       20     0.00     0.00  get_join_variables
  0.00   1006.75     0.00       20     0.00     0.00  get_op_opfamily_properties
  0.00   1006.75     0.00       20     0.00     0.00  get_opfamily_method
  0.00   1006.75     0.00       20     0.00     0.00  get_oprjoin
  0.00   1006.75     0.00       20     0.00     0.00  get_parameterized_baserel_size
  0.00   1006.75     0.00       20     0.00     0.00  get_rule_expr_paren
  0.00   1006.75     0.00       20     0.00     0.00  get_special_variable
  0.00   1006.75     0.00       20     0.00     0.00  has_join_restriction
  0.00   1006.75     0.00       20     0.00     0.00  heap_copytuple
  0.00   1006.75     0.00       20     0.00     0.00  indexcol_is_bool_constant_for_query
  0.00   1006.75     0.00       20     0.00     0.00  int8in
  0.00   1006.75     0.00       20     0.00     0.00  isQueryUsingTempRelation_walker
  0.00   1006.75     0.00       20     0.00     0.00  is_redundant_with_indexclauses
  0.00   1006.75     0.00       20     0.00     0.00  join_search_one_level
  0.00   1006.75     0.00       20     0.00     0.00  join_selectivity
  0.00   1006.75     0.00       20     0.00     0.00  list_append_unique
  0.00   1006.75     0.00       20     0.00     0.00  list_copy_deep
  0.00   1006.75     0.00       20     0.00     0.00  makeColumnRef
  0.00   1006.75     0.00       20     0.00     0.00  make_oper_cache_key
  0.00   1006.75     0.00       20     0.00     0.00  make_plain_restrictinfo
  0.00   1006.75     0.00       20     0.00     0.00  make_rels_by_clauseless_joins
  0.00   1006.75     0.00       20     0.00     0.00  make_restrictinfo
  0.00   1006.75     0.00       20     0.00     0.00  markNullableIfNeeded
  0.00   1006.75     0.00       20     0.00     0.00  markRTEForSelectPriv
  0.00   1006.75     0.00       20     0.00     0.00  matchingsel
  0.00   1006.75     0.00       20     0.00     0.00  op_in_opfamily
  0.00   1006.75     0.00       20     0.00     0.00  op_mergejoinable
  0.00   1006.75     0.00       20     0.00     0.00  oper
  0.00   1006.75     0.00       20     0.00     0.00  pg_strtoint64_safe
  0.00   1006.75     0.00       20     0.00     0.00  preprocess_aggrefs
  0.00   1006.75     0.00       20     0.00     0.00  preprocess_aggrefs_walker
  0.00   1006.75     0.00       20     0.00     0.00  refnameNamespaceItem
  0.00   1006.75     0.00       20     0.00     0.00  resolve_special_varno
  0.00   1006.75     0.00       20     0.00     0.00  restriction_is_securely_promotable
  0.00   1006.75     0.00       20     0.00     0.00  scanNSItemForColumn
  0.00   1006.75     0.00       20     0.00     0.00  self_join_candidates_cmp
  0.00   1006.75     0.00       20     0.00     0.00  show_indexsearches_info
  0.00   1006.75     0.00       20     0.00     0.00  transformColumnRef
  0.00   1006.75     0.00       20     0.00     0.00  tuplestore_begin_heap
  0.00   1006.75     0.00       20     0.00     0.00  tuplestore_end
  0.00   1006.75     0.00       19     0.00     0.00  int2gt
  0.00   1006.75     0.00       19     0.00     0.00  nameeq
  0.00   1006.75     0.00       19     0.00     0.00  parse_int
  0.00   1006.75     0.00       19     0.00     0.00  set_config_sourcefile
  0.00   1006.75     0.00       18     0.00     0.00  DeescapeQuotedString
  0.00   1006.75     0.00       18     0.00     0.00  SetConfigOption
  0.00   1006.75     0.00       18     0.00     0.00  hash_estimate_size
  0.00   1006.75     0.00       16     0.00     0.00  ModifyWaitEvent
  0.00   1006.75     0.00       16     0.00     0.00  yy_get_previous_state
  0.00   1006.75     0.00       15     0.00     0.00  AllocateFile
  0.00   1006.75     0.00       15     0.00     0.00  FreeFile
  0.00   1006.75     0.00       15     0.00     0.00  pgstat_database_flush_cb
  0.00   1006.75     0.00       15     0.00     0.00  truncate_identifier
  0.00   1006.75     0.00       14     0.00     0.00  pq_startmsgread
  0.00   1006.75     0.00       14     0.00     0.00  string_compare
  0.00   1006.75     0.00       13     0.00     0.00  AtEOXact_Aio
  0.00   1006.75     0.00       13     0.00     0.00  CleanupTempFiles
  0.00   1006.75     0.00       13     0.00     0.00  GetCatCacheHashValue
  0.00   1006.75     0.00       13     0.00     0.00  GetSysCacheHashValue
  0.00   1006.75     0.00       13     0.00     0.00  PushActiveSnapshot
  0.00   1006.75     0.00       13     0.00     0.00  canonicalize_path_enc
  0.00   1006.75     0.00       13     0.00     0.00  pgstat_report_stat
  0.00   1006.75     0.00       13     0.00     0.00  pgstat_update_dbstats
  0.00   1006.75     0.00       13     0.00     0.00  pq_recvbuf
  0.00   1006.75     0.00       13     0.00     0.00  secure_read
  0.00   1006.75     0.00       12     0.00     0.00  AbortStrongLockAcquire
  0.00   1006.75     0.00       12     0.00     0.00  AfterTriggerBeginXact
  0.00   1006.75     0.00       12     0.00     0.00  AfterTriggerEndXact
  0.00   1006.75     0.00       12     0.00     0.00  AfterTriggerFireDeferred
  0.00   1006.75     0.00       12     0.00     0.00  AtCommit_Notify
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_ApplyLauncher
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Buffers
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_ComboCid
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Enum
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Files
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_GUC
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_HashTables
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Inval
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_LargeObject
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_LocalBuffers
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_LogicalRepWorkers
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_MultiXact
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Namespace
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Parallel
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_PgStat
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_PgStat_Database
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_RelationCache
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_RelationMap
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_SMgr
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_SPI
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_Snapshot
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_TypeCache
  0.00   1006.75     0.00       12     0.00     0.00  AtEOXact_on_commit_actions
  0.00   1006.75     0.00       12     0.00     0.00  AtStart_GUC
  0.00   1006.75     0.00       12     0.00     0.00  BasicOpenFilePerm
  0.00   1006.75     0.00       12     0.00     0.00  CatalogCacheComputeTupleHashValue
  0.00   1006.75     0.00       12     0.00     0.00  CommitTransaction
  0.00   1006.75     0.00       12     0.00     0.00  CommitTransactionCommand
  0.00   1006.75     0.00       12     0.00     0.00  CommitTransactionCommandInternal
  0.00   1006.75     0.00       12     0.00     0.00  GetAccessStrategyPinLimit
  0.00   1006.75     0.00       12     0.00     0.00  GetAwaitedLock
  0.00   1006.75     0.00       12     0.00     0.00  GetCurrentFDWTuplestore
  0.00   1006.75     0.00       12     0.00     0.00  GetNextLocalTransactionId
  0.00   1006.75     0.00       12     0.00     0.00  GetPinLimit
  0.00   1006.75     0.00       12     0.00     0.00  GetUserIdAndSecContext
  0.00   1006.75     0.00       12     0.00     0.00  InvalidateCatalogSnapshotConditionally
  0.00   1006.75     0.00       12     0.00     0.00  IsTransactionOrTransactionBlock
  0.00   1006.75     0.00       12     0.00     0.00  LockErrorCleanup
  0.00   1006.75     0.00       12     0.00     0.00  PreCommit_CheckForSerializationFailure
  0.00   1006.75     0.00       12     0.00     0.00  PreCommit_Notify
  0.00   1006.75     0.00       12     0.00     0.00  PreCommit_Portals
  0.00   1006.75     0.00       12     0.00     0.00  PreCommit_on_commit_actions
  0.00   1006.75     0.00       12     0.00     0.00  PredicateLockRelation
  0.00   1006.75     0.00       12     0.00     0.00  ProcArrayEndTransaction
  0.00   1006.75     0.00       12     0.00     0.00  ProcReleaseLocks
  0.00   1006.75     0.00       12     0.00     0.00  ReadyForQuery
  0.00   1006.75     0.00       12     0.00     0.00  ReleasePredicateLocks
  0.00   1006.75     0.00       12     0.00     0.00  ReportChangedGUCOptions
  0.00   1006.75     0.00       12     0.00     0.00  SPI_inside_nonatomic_context
  0.00   1006.75     0.00       12     0.00     0.00  SetCurrentStatementStartTimestamp
  0.00   1006.75     0.00       12     0.00     0.00  StartTransaction
  0.00   1006.75     0.00       12     0.00     0.00  StartTransactionCommand
  0.00   1006.75     0.00       12     0.00     0.00  TransactionBlockStatusCode
  0.00   1006.75     0.00       12     0.00     0.00  VirtualXactLockTableCleanup
  0.00   1006.75     0.00       12     0.00     0.00  VirtualXactLockTableInsert
  0.00   1006.75     0.00       12     0.00     0.00  finalize_in_progress_typentries
  0.00   1006.75     0.00       12     0.00     0.00  heap_beginscan
  0.00   1006.75     0.00       12     0.00     0.00  heap_endscan
  0.00   1006.75     0.00       12     0.00     0.00  heapgettup_initial_block
  0.00   1006.75     0.00       12     0.00     0.00  initscan
  0.00   1006.75     0.00       12     0.00     0.00  internal_flush_buffer
  0.00   1006.75     0.00       12     0.00     0.00  on_shmem_exit
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_backend_flush_cb
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_clear_backend_activity_snapshot
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_clear_snapshot
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_flush_backend
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_get_entry_ref_locked
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_get_transactional_drops
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_io_flush_cb
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_slru_flush_cb
  0.00   1006.75     0.00       12     0.00     0.00  pgstat_wal_flush_cb
  0.00   1006.75     0.00       12     0.00     0.00  pq_getbyte
  0.00   1006.75     0.00       12     0.00     0.00  pq_getmessage
  0.00   1006.75     0.00       12     0.00     0.00  read_stream_begin_impl
  0.00   1006.75     0.00       12     0.00     0.00  read_stream_begin_relation
  0.00   1006.75     0.00       12     0.00     0.00  read_stream_end
  0.00   1006.75     0.00       12     0.00     0.00  read_stream_reset
  0.00   1006.75     0.00       12     0.00     0.00  repalloc
  0.00   1006.75     0.00       12     0.00     0.00  secure_write
  0.00   1006.75     0.00       12     0.00     0.00  set_ps_display
  0.00   1006.75     0.00       12     0.00     0.00  smgrDoPendingDeletes
  0.00   1006.75     0.00       12     0.00     0.00  smgrDoPendingSyncs
  0.00   1006.75     0.00       12     0.00     0.00  smgrGetPendingDeletes
  0.00   1006.75     0.00       12     0.00     0.00  smgrdestroyall
  0.00   1006.75     0.00       12     0.00     0.00  socket_flush
  0.00   1006.75     0.00       12     0.00     0.00  type_cache_syshash
  0.00   1006.75     0.00       12     0.00     0.00  xactGetCommittedInvalidationMessages
  0.00   1006.75     0.00       11     0.00     0.00  AllocateDir
  0.00   1006.75     0.00       11     0.00     0.00  BeginCommand
  0.00   1006.75     0.00       11     0.00     0.00  BuildQueryCompletionString
  0.00   1006.75     0.00       11     0.00     0.00  ChoosePortalStrategy
  0.00   1006.75     0.00       11     0.00     0.00  CreateCommandTag
  0.00   1006.75     0.00       11     0.00     0.00  CreateExecutorState
  0.00   1006.75     0.00       11     0.00     0.00  CreatePortal
  0.00   1006.75     0.00       11     0.00     0.00  EndCommand
  0.00   1006.75     0.00       11     0.00     0.00  ExecCheckPermissions
  0.00   1006.75     0.00       11     0.00     0.00  ExecCloseResultRelations
  0.00   1006.75     0.00       11     0.00     0.00  ExecDoInitialPruning
  0.00   1006.75     0.00       11     0.00     0.00  ExecInitRangeTable
  0.00   1006.75     0.00       11     0.00     0.00  ExecResetTupleTable
  0.00   1006.75     0.00       11     0.00     0.00  ExecShutdownNode
  0.00   1006.75     0.00       11     0.00     0.00  ExecutorEnd
  0.00   1006.75     0.00       11     0.00     0.00  ExecutorFinish
  0.00   1006.75     0.00       11     0.00     0.00  ExecutorRun
  0.00   1006.75     0.00       11     0.00     0.00  ExecutorStart
  0.00   1006.75     0.00       11     0.00     0.00  FetchPortalTargetList
  0.00   1006.75     0.00       11     0.00     0.00  FetchStatementTargetList
  0.00   1006.75     0.00       11     0.00     0.00  FigureColnameInternal.constprop.0
  0.00   1006.75     0.00       11     0.00     0.00  FreeDir
  0.00   1006.75     0.00       11     0.00     0.00  FreeExecutorState
  0.00   1006.75     0.00       11     0.00     0.00  FreeQueryDesc
  0.00   1006.75     0.00       11     0.00     0.00  FuncnameGetCandidates
  0.00   1006.75     0.00       11     0.00     0.00  GetCommandTagNameAndLen
  0.00   1006.75     0.00       11     0.00     0.00  LockReassignCurrentOwner
  0.00   1006.75     0.00       11     0.00     0.00  MarkPortalActive
  0.00   1006.75     0.00       11     0.00     0.00  ParseFuncOrColumn
  0.00   1006.75     0.00       11     0.00     0.00  PortalCleanup
  0.00   1006.75     0.00       11     0.00     0.00  PortalDefineQuery
  0.00   1006.75     0.00       11     0.00     0.00  PortalDrop
  0.00   1006.75     0.00       11     0.00    80.82  PortalRun
  0.00   1006.75     0.00       11     0.00     7.35  PortalRunSelect
  0.00   1006.75     0.00       11     0.00     0.00  PortalSetResultFormat
  0.00   1006.75     0.00       11     0.00     0.00  PortalStart
  0.00   1006.75     0.00       11     0.00     0.00  QueryRewrite
  0.00   1006.75     0.00       11     0.00     0.00  RelationBuildDesc
  0.00   1006.75     0.00       11     0.00     0.00  RelationParseRelOptions
  0.00   1006.75     0.00       11     0.00     0.00  ResourceOwnerGetParent
  0.00   1006.75     0.00       11     0.00     0.00  RewriteQuery
  0.00   1006.75     0.00       11     0.00     0.00  SS_attach_initplans
  0.00   1006.75     0.00       11     0.00     0.00  SS_charge_for_initplans
  0.00   1006.75     0.00       11     0.00     0.00  SS_identify_outer_params
  0.00   1006.75     0.00       11     0.00     0.00  ScanPgRelation
  0.00   1006.75     0.00       11     0.00     0.00  SendRowDescriptionMessage
  0.00   1006.75     0.00       11     0.00     0.00  SetRemoteDestReceiverParams
  0.00   1006.75     0.00       11     0.00     0.00  TimestampDifferenceExceeds
  0.00   1006.75     0.00       11     0.00     0.00  add_rtes_to_flat_rtable
  0.00   1006.75     0.00       11     0.00     0.00  analyze_requires_snapshot
  0.00   1006.75     0.00       11     0.00     0.00  apply_scanjoin_target_to_paths
  0.00   1006.75     0.00       11     0.00     0.00  apply_tlist_labeling
  0.00   1006.75     0.00       11     0.00     0.00  assign_query_collations
  0.00   1006.75     0.00       11     0.00     0.00  base_yyparse
  0.00   1006.75     0.00       11     0.00     0.00  check_log_duration
  0.00   1006.75     0.00       11     0.00     0.00  check_log_statement
  0.00   1006.75     0.00       11     0.00     0.00  core_yy_scan_buffer
  0.00   1006.75     0.00       11     0.00     0.00  core_yy_switch_to_buffer
  0.00   1006.75     0.00       11     0.00     0.00  core_yyensure_buffer_stack
  0.00   1006.75     0.00       11     0.00     0.00  core_yylex_init
  0.00   1006.75     0.00       11     0.00     0.00  create_plan
  0.00   1006.75     0.00       11     0.00     0.00  create_plan_recurse
  0.00   1006.75     0.00       11     0.00    80.82  exec_simple_query
  0.00   1006.75     0.00       11     0.00     0.00  expand_function_arguments
  0.00   1006.75     0.00       11     0.00     0.00  extractRelOptions
  0.00   1006.75     0.00       11     0.00     0.00  fireRIRrules
  0.00   1006.75     0.00       11     0.00     0.00  flatten_grouping_sets
  0.00   1006.75     0.00       11     0.00     0.00  func_get_detail
  0.00   1006.75     0.00       11     0.00     0.00  func_parallel
  0.00   1006.75     0.00       11     0.00     0.00  getTypeOutputInfo
  0.00   1006.75     0.00       11     0.00     0.00  get_cheapest_fractional_path
  0.00   1006.75     0.00       11     0.00     0.00  get_opfamily_proc
  0.00   1006.75     0.00       11     0.00     0.00  get_typavgwidth
  0.00   1006.75     0.00       11     0.00     0.00  get_typlen
  0.00   1006.75     0.00       11     0.00     0.00  grouping_planner
  0.00   1006.75     0.00       11     0.00     0.00  heap_freetuple
  0.00   1006.75     0.00       11     0.00     0.00  makeFromExpr
  0.00   1006.75     0.00       11     0.00     0.00  makeFuncCall
  0.00   1006.75     0.00       11     0.00     0.00  make_pathkeys_for_sortclauses
  0.00   1006.75     0.00       11     0.00     0.00  make_pathkeys_for_sortclauses_extended
  0.00   1006.75     0.00       11     0.00     0.00  make_pathtarget_from_tlist
  0.00   1006.75     0.00       11     0.00     0.00  markTargetListOrigins
  0.00   1006.75     0.00       11     0.00     0.00  max_parallel_hazard_checker
  0.00   1006.75     0.00       11     0.00     0.00  parse_analyze_fixedparams
  0.00   1006.75     0.00       11     0.00     0.00  parser_init
  0.00   1006.75     0.00       11     0.00     0.00  pg_any_to_server
  0.00   1006.75     0.00       11     0.00     0.00  pg_client_to_server
  0.00   1006.75     0.00       11     0.00     0.00  pg_parse_query
  0.00   1006.75     0.00       11     0.00     0.00  pg_plan_queries
  0.00   1006.75     0.00       11     0.00     0.00  pg_plan_query
  0.00   1006.75     0.00       11     0.00     0.00  pg_rewrite_query
  0.00   1006.75     0.00       11     0.00     0.00  pg_utf8_verifystr
  0.00   1006.75     0.00       11     0.00     0.00  pgstat_flush_backend_entry_io
  0.00   1006.75     0.00       11     0.00     0.00  planner
  0.00   1006.75     0.00       11     0.00     0.00  pq_getmsgend
  0.00   1006.75     0.00       11     0.00     0.00  pq_getmsgstring
  0.00   1006.75     0.00       11     0.00     0.00  preprocess_function_rtes
  0.00   1006.75     0.00       11     0.00     0.00  preprocess_qual_conditions
  0.00   1006.75     0.00       11     0.00     0.00  preprocess_relation_rtes
  0.00   1006.75     0.00       11     0.00     0.00  preprocess_targetlist
  0.00   1006.75     0.00       11     0.00     0.00  printtup_create_DR
  0.00   1006.75     0.00       11     0.00     0.00  printtup_destroy
  0.00   1006.75     0.00       11     0.00     0.00  printtup_shutdown
  0.00   1006.75     0.00       11     0.00     0.00  printtup_startup
  0.00   1006.75     0.00       11     0.00     0.00  pull_up_subqueries
  0.00   1006.75     0.00       11     0.00     0.00  pull_up_subqueries_recurse
  0.00   1006.75     0.00       11     0.00     0.00  query_planner
  0.00   1006.75     0.00       11     0.00     0.00  raw_parser
  0.00   1006.75     0.00       11     0.00     0.00  replace_empty_jointree
  0.00   1006.75     0.00       11     0.00     0.00  resolveTargetListUnknowns
  0.00   1006.75     0.00       11     0.00     0.00  scanner_finish
  0.00   1006.75     0.00       11     0.00     0.00  scanner_init
  0.00   1006.75     0.00       11     0.00     0.00  set_plan_references
